room_id,geometry,rt60_target,rt60_achieved,distance_m,replicate,seed,snr_condition,utterance,config_id,delay,taps,stoi,si_sdr_db,runtime_s,numerical_failure,signal_failure,warnings
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8230-279154-0037,baseline,,,0.7459417555259731,5.096269977976901,,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8230-279154-0037,C1,2,10,0.7395359711510014,4.90204679705529,2.063,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8230-279154-0037,C2,2,20,0.7406255399288589,4.888722531788152,4.044,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8230-279154-0037,C3,2,30,0.7418350840856194,4.900183274403809,8.694,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8230-279154-0037,C4,3,10,0.7525197582967621,5.5065638240618675,2.183,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8230-279154-0037,C5,3,20,0.7541190789176225,5.5349387355871205,4.034,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8230-279154-0037,C6,3,30,0.7557570744965234,5.601083636447544,9.007,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8230-279154-0037,C7,4,10,0.763371585468331,6.142547868144328,2.15,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8230-279154-0037,C8,4,20,0.7646568040067504,6.215432937749,4.018,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8230-279154-0037,C9,4,30,0.7661953551267333,6.293976171870361,9.742,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,2830-3980-0007,baseline,,,0.7920338219946303,5.901822788222004,,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,2830-3980-0007,C1,2,10,0.7821793620389057,4.840560454121861,1.091,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,2830-3980-0007,C2,2,20,0.7851375475951711,4.741136278588035,2.194,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,2830-3980-0007,C3,2,30,0.7862618861604679,4.834151670618725,6.871,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,2830-3980-0007,C4,3,10,0.7954067174298329,6.126778003894126,1.155,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,2830-3980-0007,C5,3,20,0.7999186993983967,6.256333082990638,2.175,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,2830-3980-0007,C6,3,30,0.8013444412992607,6.348680378408467,6.034,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,2830-3980-0007,C7,4,10,0.8062657345185243,6.876400474684358,1.111,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,2830-3980-0007,C8,4,20,0.8098871232096264,7.044492457303953,2.269,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,2830-3980-0007,C9,4,30,0.811807668325651,7.201290143642797,6.024,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8224-274384-0003,baseline,,,0.8439025382728824,6.1681795645972946,,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8224-274384-0003,C1,2,10,0.8356304183776128,5.7807603401027,0.567,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8224-274384-0003,C2,2,20,0.8377139777729056,6.153359023474449,1.039,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8224-274384-0003,C3,2,30,0.8423819848085725,6.406419855765341,4.525,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8224-274384-0003,C4,3,10,0.8454064672480206,6.359491255567847,0.525,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8224-274384-0003,C5,3,20,0.846622791475346,6.572940936510136,1.096,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8224-274384-0003,C6,3,30,0.8506155407088171,6.912981474043503,5.447,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8224-274384-0003,C7,4,10,0.853569820363923,6.710356212532077,0.536,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8224-274384-0003,C8,4,20,0.855463406649688,7.166636372562946,1.098,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,8224-274384-0003,C9,4,30,0.8584243035972317,7.356369328396202,4.274,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,61-70968-0027,baseline,,,0.8086492649676162,5.493771598656681,,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,61-70968-0027,C1,2,10,0.7910901304511937,4.420767589207214,0.795,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,61-70968-0027,C2,2,20,0.7908630632160956,4.2707771018140654,1.563,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,61-70968-0027,C3,2,30,0.7895129042023619,4.172419451155497,6.787,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,61-70968-0027,C4,3,10,0.8068387232925833,5.315500242158182,0.79,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,61-70968-0027,C5,3,20,0.8067269368352059,5.268631839597538,1.591,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,61-70968-0027,C6,3,30,0.8060146451417645,5.3057759847640416,5.159,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,61-70968-0027,C7,4,10,0.8172036395596621,5.905250369886414,0.781,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,61-70968-0027,C8,4,20,0.817933860466168,5.9122899834511085,1.642,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,61-70968-0027,C9,4,30,0.8169856174666775,5.972927450942702,6.058,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,3570-5694-0006,baseline,,,0.8141357754071229,6.003290531416361,,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,3570-5694-0006,C1,2,10,0.8031707215354369,4.027279064146345,1.541,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,3570-5694-0006,C2,2,20,0.8034882224723839,3.9142139413170773,2.959,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,3570-5694-0006,C3,2,30,0.8038873153652834,3.9259132770576404,18.302,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,3570-5694-0006,C4,3,10,0.8196881013215027,6.351507650411411,1.607,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,3570-5694-0006,C5,3,20,0.8198540506359547,6.235324515726978,2.871,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,3570-5694-0006,C6,3,30,0.8210879297350896,6.288262280835905,8.709,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,3570-5694-0006,C7,4,10,0.8278294149363189,6.544995329082328,1.571,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,3570-5694-0006,C8,4,20,0.828352798828459,6.472751464987191,2.991,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,3570-5694-0006,C9,4,30,0.8304283365917394,6.587216453757636,8.27,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,6829-68769-0012,baseline,,,0.8630855600134991,4.8381679167932905,,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,6829-68769-0012,C1,2,10,0.8467363455996115,3.8123902459922423,0.534,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,6829-68769-0012,C2,2,20,0.8529300121712204,3.909636837012751,1.15,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,6829-68769-0012,C3,2,30,0.8540822732822554,3.8980203149329973,4.375,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,6829-68769-0012,C4,3,10,0.8635180482389203,5.005638015287371,0.545,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,6829-68769-0012,C5,3,20,0.8694142413439165,5.181610804899415,1.164,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,6829-68769-0012,C6,3,30,0.8717702329624825,5.2506113041722955,5.838,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,6829-68769-0012,C7,4,10,0.8776961511220264,5.824561068808091,0.55,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,6829-68769-0012,C8,4,20,0.881730418184902,5.993701191922493,1.139,False,False,
H_G-C_rt0.4_d2.5_rep0,G-C,0.4,0.5137071478400766,2.5,0,407,10dB,6829-68769-0012,C9,4,30,0.8849503656628256,6.199312639329695,4.949,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8230-279154-0037,baseline,,,0.9259604046281168,7.191335202506023,,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8230-279154-0037,C1,2,10,0.8104082570843144,0.8971611971708927,2.154,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8230-279154-0037,C2,2,20,0.8090396073097413,0.4144410827062637,4.106,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8230-279154-0037,C3,2,30,0.8146954508623783,0.32024074714318995,9.214,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8230-279154-0037,C4,3,10,0.8660871460605991,2.9261002234666296,2.135,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8230-279154-0037,C5,3,20,0.8518956224315686,3.1331852165112615,4.134,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8230-279154-0037,C6,3,30,0.8585239149847977,3.0333527813990986,8.823,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8230-279154-0037,C7,4,10,0.8726304244852964,-1.8888376476296158,2.149,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8230-279154-0037,C8,4,20,0.9138651717416095,6.108458025218057,4.175,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8230-279154-0037,C9,4,30,0.8987698910945343,4.501291333209896,9.143,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,2830-3980-0007,baseline,,,0.932169793795874,8.449014446419639,,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,2830-3980-0007,C1,2,10,0.8440956362970429,3.1365866448447295,1.107,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,2830-3980-0007,C2,2,20,0.8220201749316921,0.7010673466632532,2.251,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,2830-3980-0007,C3,2,30,0.8110281230394994,-0.2533618473495085,7.469,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,2830-3980-0007,C4,3,10,0.9091127004016589,6.676062006543456,1.139,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,2830-3980-0007,C5,3,20,0.8835181031015659,4.619851356724657,2.137,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,2830-3980-0007,C6,3,30,0.8795586872493348,3.399948043421152,5.947,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,2830-3980-0007,C7,4,10,0.9292410207424021,7.821274754829331,1.205,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,2830-3980-0007,C8,4,20,0.921812917931136,6.866575201402009,2.223,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,2830-3980-0007,C9,4,30,0.9177447791160871,6.050226085706324,6.036,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8224-274384-0003,baseline,,,0.937932108701078,8.851389313133026,,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8224-274384-0003,C1,2,10,,,0.514,False,True,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8224-274384-0003,C2,2,20,0.8579641180117119,1.9281413517313897,1.034,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8224-274384-0003,C3,2,30,0.8559227407577735,-0.24926515597633875,4.724,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8224-274384-0003,C4,3,10,0.903175643351704,5.256156722636991,0.645,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8224-274384-0003,C5,3,20,0.8927826571605478,4.615043329775198,1.118,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8224-274384-0003,C6,3,30,0.8951524678414386,3.5715074627995635,4.071,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8224-274384-0003,C7,4,10,0.9366153329046849,7.693202494795443,0.593,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8224-274384-0003,C8,4,20,0.9197061651716967,5.459848916485268,1.042,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,8224-274384-0003,C9,4,30,0.9114016546171523,3.6134293899938412,4.562,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,61-70968-0027,baseline,,,0.9325768527873609,7.835909513444434,,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,61-70968-0027,C1,2,10,0.8241047351636346,1.4307109419405009,0.779,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,61-70968-0027,C2,2,20,0.8136460692883842,0.4471309075512797,1.58,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,61-70968-0027,C3,2,30,0.8166339876571493,0.20349274530075429,6.152,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,61-70968-0027,C4,3,10,0.8910013638102611,5.32436706363235,0.795,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,61-70968-0027,C5,3,20,0.8710839614841517,4.001239096750898,1.634,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,61-70968-0027,C6,3,30,0.8781172390821034,3.6049601703576464,5.825,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,61-70968-0027,C7,4,10,0.9232675387261866,7.298561783480223,0.799,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,61-70968-0027,C8,4,20,0.9189821189417501,6.266542876292203,1.703,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,61-70968-0027,C9,4,30,0.9122991456897138,5.408974093116909,5.33,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,3570-5694-0006,baseline,,,0.9342994422599261,8.632263067753875,,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,3570-5694-0006,C1,2,10,0.8419256040617358,1.9343315416925433,1.554,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,3570-5694-0006,C2,2,20,0.8299840639405331,1.0134074951818082,3.207,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,3570-5694-0006,C3,2,30,0.8211992548932772,-0.6647466516546096,8.513,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,3570-5694-0006,C4,3,10,0.904375397238815,6.780161092831847,1.519,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,3570-5694-0006,C5,3,20,0.8820024402319829,5.516816793299374,3.556,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,3570-5694-0006,C6,3,30,0.8775784355338728,4.86735598191315,8.488,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,3570-5694-0006,C7,4,10,0.9295290536687698,7.5030430174197775,1.599,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,3570-5694-0006,C8,4,20,0.9164164353020295,6.222627323622929,2.959,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,3570-5694-0006,C9,4,30,0.9158444100557868,6.903258366043412,7.186,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,6829-68769-0012,baseline,,,0.9339207309003072,6.831717414052646,,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,6829-68769-0012,C1,2,10,0.8775049609729546,1.8164378745406506,0.539,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,6829-68769-0012,C2,2,20,0.8400922305153247,1.4675696946452077,1.169,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,6829-68769-0012,C3,2,30,0.8269575516530574,1.1333309385559747,4.415,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,6829-68769-0012,C4,3,10,0.9219588968416399,5.735773676313456,0.575,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,6829-68769-0012,C5,3,20,0.9091285745072268,5.227319225129383,1.151,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,6829-68769-0012,C6,3,30,0.8948689749401882,4.292024277000718,4.667,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,6829-68769-0012,C7,4,10,,,0.554,False,True,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,6829-68769-0012,C8,4,20,0.9382167773430271,6.490286587539265,1.146,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,clean,6829-68769-0012,C9,4,30,0.9325559648218631,6.327436628059838,5.754,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8230-279154-0037,baseline,,,0.7445614239079237,5.083105944305827,,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8230-279154-0037,C1,2,10,0.7397956994066622,4.976707016457229,2.137,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8230-279154-0037,C2,2,20,0.7433919071052744,5.000276429570936,3.928,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8230-279154-0037,C3,2,30,0.7440657775175267,5.011608408487848,8.725,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8230-279154-0037,C4,3,10,0.7521675869541316,5.5870336314115585,2.107,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8230-279154-0037,C5,3,20,0.7552342944980285,5.621550754424289,4.169,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8230-279154-0037,C6,3,30,0.7565107551999984,5.67772119670213,9.631,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8230-279154-0037,C7,4,10,0.7614561442231241,6.1714289812940475,2.153,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8230-279154-0037,C8,4,20,0.7639025063322312,6.23702938947322,4.154,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8230-279154-0037,C9,4,30,0.7654480372828397,6.330369256746817,9.633,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,2830-3980-0007,baseline,,,0.7793847777975196,5.912036317115224,,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,2830-3980-0007,C1,2,10,0.7728404222394641,4.780046137289014,1.102,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,2830-3980-0007,C2,2,20,0.7741604394452556,4.630192658851326,2.171,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,2830-3980-0007,C3,2,30,0.774174425771494,4.720948487705169,6.023,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,2830-3980-0007,C4,3,10,0.7858593378606187,6.1251913456264715,1.143,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,2830-3980-0007,C5,3,20,0.7899140936810458,6.252689014487146,2.327,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,2830-3980-0007,C6,3,30,0.7890636093497602,6.327618503934872,6.194,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,2830-3980-0007,C7,4,10,0.794537900700322,6.86137885058398,1.109,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,2830-3980-0007,C8,4,20,0.7990606168725258,7.021083012633583,2.262,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,2830-3980-0007,C9,4,30,0.7989051055435606,7.195021013234183,7.02,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8224-274384-0003,baseline,,,0.8440752083720796,6.123852767072431,,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8224-274384-0003,C1,2,10,0.8436777402514869,5.959551561530791,0.523,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8224-274384-0003,C2,2,20,0.8464992843946164,6.462319428742659,1.047,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8224-274384-0003,C3,2,30,0.8481283799480615,6.5645501773640955,4.236,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8224-274384-0003,C4,3,10,0.8520121408974886,6.69288918227243,0.532,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8224-274384-0003,C5,3,20,0.8538780505559704,6.976452017939127,1.056,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8224-274384-0003,C6,3,30,0.8549461152802037,7.174333940295886,4.179,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8224-274384-0003,C7,4,10,0.8579732169117268,6.98546537083085,0.608,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8224-274384-0003,C8,4,20,0.8609755714817986,7.361074723511281,1.074,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,8224-274384-0003,C9,4,30,0.860995438255563,7.4663288890975625,4.17,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,61-70968-0027,baseline,,,0.8075792741960709,5.51567205425981,,False,False,
H_G-C_rt0.4_d2.5_rep1,G-C,0.4,0.5137071478400766,2.5,1,408,10dB,61-70968-0027,C1,2,10,0.7891532821970664,4.30754919531306,0.802,False,False,
